system:index,FID_1,FID_2,GRID_CODE,POINTID,RASTERVALU,Shape_Area,Shape_Leng,co2_value,cover_norm,density_norm,height_norm,lc_10,lc_20,lc_30,lc_40,lc_50,lc_60,ntl_norm,population_norm,距离,.geo
00000000000000000b49,8640,7156,1000.58404541,7157,1000.58404541,6.94444444372E-5,0.0333333333316,1000.58404541,0.06130653663031333,0.015443759498190114,0.1142857142857,0.1932367149758454,0.0,0.0,0.0,0.8067632850241546,0.0,0.09432216240984115,0.03629426455450438,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.616668625486,23.141668737302773],[113.616668625486,23.14999831731793],[113.60833457274529,23.149998344325297],[113.60833457274529,23.14166873065683],[113.616668625486,23.141668737302773]]]}"
00000000000000000b5f,8654,7445,1705.36901855,7446,1705.36901855,6.94444444372E-5,0.0333333333316,1705.36901855,0.037828601058948697,0.003044270313119842,0.0698888888889,0.0,0.0,0.0,1.0,0.0,0.0,0.21585431412646675,0.05527953310523239,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.34166687919412,23.10833248291164],[113.34166687919412,23.099998424129733],[113.3500009674311,23.09999847889711],[113.3500009674311,23.108332508818936],[113.34166687919412,23.10833248291164]]]}"
00000000000000000b69,8720,7533,1559.81347656,7534,1559.81347656,6.94444444372E-5,0.0333333333316,1559.81347656,0.6678879653429849,0.007003774871524212,0.13811038011696666,0.0,0.0,0.0,0.0,1.0,0.0,0.18145590769762546,0.38897744207754353,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.30000103352084,23.091668812913046],[113.30000103352084,23.083334756823437],[113.3083351024985,23.08333475950957],[113.3083351024985,23.091668873017063],[113.30000103352084,23.091668812913046]]]}"
00000000000000000b77,8960,7756,566.35791016,7757,566.357910156,6.94444444372E-5,0.0333333333316,566.357910156,0.08290202652461189,0.002447078705514002,0.07201142520277408,1.0,0.0,0.0,0.0,0.0,0.0,0.095135281717107,0.02804699800343304,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.4000008757874,23.04999852114955],[113.4000008757874,23.041664457139873],[113.40833493305125,23.04166444919096],[113.40833493305125,23.04999856854383],[113.4000008757874,23.04999852114955]]]}"
00000000000000000b78,8974,7765,474.98303223,7766,474.983032227,6.94444444372E-5,0.0333333333316,474.983032227,0.0728732894027199,4.7846232616192085E-4,0.030020598804776377,1.0,0.0,0.0,0.0,0.0,0.0,0.14063486416215437,0.014338242864756682,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.4749984721294,23.04166450680484],[113.48333251753392,23.041664522599987],[113.48333251753392,23.049998534827424],[113.4749984721294,23.049998550608958],[113.4749984721294,23.04166450680484]]]}"
00000000000000000b7b,8763,7830,370.19598389,7831,370.195983887,6.94444444372E-5,0.0333333333316,370.195983887,0.055804496223230554,3.317650200486424E-4,0.024869281045766665,0.019417475728155338,0.0,0.0,0.0,0.9805825242718446,0.0,0.13893468449706087,0.008265374593922046,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.4749984721294,23.03333485444133],[113.47499847212941,23.025000792346944],[113.48333251753392,23.025000785720962],[113.48333251753392,23.033334901640313],[113.4749984721294,23.03333485444133]]]}"
00000000000000000b8c,8678,7975,1125.21533203,7976,1125.21533203,6.94444444372E-5,0.0333333333316,1125.21533203,0.1262791868177776,0.013455671555450495,0.07397818369526195,0.873170731707317,0.0,0.0,0.0,0.12682926829268293,0.0,0.09614817927707903,0.038032779986312076,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.32499874801528,22.991664558377224],[113.32499874801528,22.983335004704227],[113.33333286645494,22.983334984746023],[113.33333286645494,22.991664595269505],[113.32499874801528,22.991664558377224]]]}"
00000000000000000ba7,8539,8444,371.79348755,8445,371.793487549,6.94444444372E-5,0.0333333333316,371.793487549,0.00907309995268576,0.004176444204480026,0.02,0.33980582524271846,0.0,0.0,0.4514563106796116,0.20873786407766992,0.0,0.03512196766491677,0.024813371945591075,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.44166669281229,22.875001096060156],[113.44166669281229,22.86666705205049],[113.45000073852206,22.866667039563602],[113.45000073852206,22.875001137606432],[113.44166669281229,22.875001096060156]]]}"
00000000000000000c70,9053,3639,499.42169189,3640,499.421691895,6.94444444372E-5,0.0333333333316,499.421691895,0.050105578461967525,0.015585350766403556,0.1070588235294,0.8058252427184466,0.0,0.0,0.1941747572815534,0.0,0.0,0.14494217809118262,0.0300012072869087,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3083351024985,23.441668119337336],[113.30000103352084,23.441668106072697],[113.30000103352084,23.433334110014027],[113.3083351024985,23.43333406493336],[113.3083351024985,23.441668119337336]]]}"
00000000000000000c7d,9050,3996,881.43103027,3997,881.431030273,6.94444444372E-5,0.0333333333316,881.431030273,0.5844548072012832,1.0,0.1,0.7489361702127659,0.0,0.0,0.0,0.251063829787234,0.0,0.3563858014787834,0.016960359976674232,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.30000103352084,23.416665971926772],[113.30000103352084,23.408331916448365],[113.3083351024985,23.40833186746633],[113.3083351024985,23.416665981223478],[113.30000103352084,23.416665971926772]]]}"
00000000000000000c9c,9422,4828,386.60986328,4829,386.609863281,6.94444444372E-5,0.0333333333316,386.609863281,0.0192420867133251,0.005211665135017695,0.054,0.19230769230769232,0.0,0.0,0.05555555555555555,0.752136752136752,0.0,0.13310668269561443,0.019122083469852617,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.26666481657118,23.358332048029194],[113.26666481657118,23.349997963893145],[113.27499893362771,23.349997941045523],[113.27499893362771,23.3583319984374],[113.26666481657118,23.358332048029194]]]}"
00000000000000000c9d,9451,4872,42.80903244,4873,42.8090324402,6.94444444372E-5,0.0333333333316,42.8090324402,0.0029669757650710527,0.005563275232392655,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.01787116088524893,0.019851144356352258,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.64166631984627,23.349997904053723],[113.64166631984628,23.35833199544824],[113.63333227464209,23.358331968696884],[113.63333227464209,23.349997928902003],[113.64166631984627,23.349997904053723]]]}"
00000000000000000cd6,9060,5938,874.66326904,5939,874.663269043,6.94444444372E-5,0.0333333333316,874.663269043,0.7100035089163514,0.016753046236302985,0.076644295302,0.0,0.0,0.0,1.0,0.0,0.0,0.14266087065577004,0.13706001277431942,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.24166712820357,23.258332190343975],[113.25000118500549,23.258332240216802],[113.25000118500549,23.266666287635275],[113.24166712820357,23.26666626427422],[113.24166712820357,23.258332190343975]]]}"
00000000000000000cf5,9073,6413,187.02746582,6414,187.02746582,6.94444444372E-5,0.0333333333316,187.02746582,0.12026154481482422,0.032537543387500735,0.1806896551724,1.0,0.0,0.0,0.0,0.0,0.0,0.07265866500683338,0.0025349386827777888,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.60000048822467,23.216666377244188],[113.60000048822468,23.225000430793724],[113.59166637243617,23.22500045988988],[113.59166637243618,23.216666373013148],[113.60000048822467,23.216666377244188]]]}"
00000000000000000d0f,9515,6811,874.79528809,6812,874.795288086,6.94444444372E-5,0.0333333333316,874.795288086,0.15852766813109126,0.06582941851672604,0.27407407407406664,1.0,0.0,0.0,0.0,0.0,0.0,0.22801663700212857,0.01781898020090553,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.48333251753392,23.183334615843485],[113.4749984721294,23.183334620596586],[113.47499847212941,23.175000542589455],[113.48333251753392,23.17500056903909],[113.48333251753392,23.183334615843485]]]}"
00000000000000000d19,9334,6956,4543.30517578,6957,4543.30517578,6.94444444372E-5,0.0333333333316,4543.30517578,0.41082554184755316,0.0076104065961062305,0.09923763179236667,1.0,0.0,0.0,0.0,0.0,0.0,0.1526882083462002,0.2109964220932241,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.26666481657118,23.158332370879542],[113.27499893362771,23.15833236986244],[113.27499893362771,23.166666414940426],[113.26666481657118,23.16666644322264],[113.26666481657118,23.158332370879542]]]}"
00000000000000000d1b,9208,7002,398.59432983,7003,398.594329834,6.94444444372E-5,0.0333333333316,398.594329834,0.05627572681179009,0.025045487219526697,0.22071197411003884,1.0,0.0,0.0,0.0,0.0,0.0,0.14688069690184763,0.03361463389293653,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.65000033122041,23.158332396934714],[113.65833439905981,23.15833241353184],[113.65833439905981,23.16666648603085],[113.65000033122041,23.166666504043512],[113.65000033122041,23.158332396934714]]]}"
00000000000000000d25,9468,7110,5203.56787109,7111,5203.56787109,6.94444444372E-5,0.0333333333316,5203.56787109,0.43310456557939087,0.006643152708052213,0.09172979797979999,0.0,0.0,0.0,0.0,1.0,0.0,0.17519276642709072,0.5071762702314385,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.2333330622074,23.14166871508149],[113.2333330622074,23.14999830904269],[113.22499898753047,23.149998303050456],[113.22499898753047,23.141668768333158],[113.2333330622074,23.14166871508149]]]}"
00000000000000000d28,9454,7124,2972.13745117,7125,2972.13745117,6.94444444372E-5,0.0333333333316,2972.13745117,0.3038961539525842,0.0058294302671532275,0.0955736224029,1.0,0.0,0.0,0.0,0.0,0.0,0.11024001247435587,0.36797812540785424,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.34166687919412,23.149998323649964],[113.34166687919412,23.141668743744212],[113.3500009674311,23.141668739948344],[113.3500009674311,23.149998376812817],[113.34166687919412,23.149998323649964]]]}"
00000000000000000d40,9398,7436,3040.05444336,7437,3040.05444336,6.94444444372E-5,0.0333333333316,3040.05444336,0.6373781257470561,0.004389971502217265,0.11960075596503332,0.5728155339805825,0.0,0.0,0.0,0.42718446601941745,0.0,0.17315294896640476,1.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.27499893362773,23.099998473845215],[113.27499893362773,23.10833250097825],[113.26666481657118,23.10833250919895],[113.26666481657118,23.09999845463963],[113.27499893362773,23.099998473845215]]]}"
00000000000000000d46,9198,7531,1654.35876465,7532,1654.35876465,6.94444444372E-5,0.0333333333316,1654.35876465,0.9010073947567828,0.006654979434974462,0.10018367346939999,0.0,0.0,0.0,0.0,1.0,0.0,0.14206854706865332,0.4607569598060706,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.28333294857097,23.091668838316807],[113.28333294857097,23.083334812025594],[113.29166704261482,23.08333476490252],[113.29166704261482,23.09166884893857],[113.28333294857097,23.091668838316807]]]}"
00000000000000000d47,9371,7563,653.22607422,7564,653.226074219,6.94444444372E-5,0.0333333333316,653.226074219,0.4180911626967214,0.0024577423464768383,0.07100817438693334,0.0,0.0,0.0,0.6820809248554913,0.3179190751445087,0.0,0.10413570752855306,0.0395481567832958,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.5500006102174,23.09166880404575],[113.5500006102174,23.083334804893408],[113.55058470196026,23.083334805151882],[113.5545087551707,23.08489549162029],[113.55579291071547,23.085100553812236],[113.5583346021186,23.08551080059494],[113.5583346021186,23.09166881178809],[113.5500006102174,23.09166880404575]]]}"
00000000000000000d69,9203,7816,861.37103271,7817,861.371032715,6.94444444372E-5,0.0333333333316,861.371032715,0.2472501784556323,0.001210684224660981,0.048833333191721034,0.0048543689320388345,0.0,0.0,0.0,0.9951456310679612,0.0,0.07239239998898336,0.06107444966159024,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.35833503979643,23.03333491840756],[113.35833503979643,23.025000858325228],[113.36666464404688,23.025000805530528],[113.36666464404688,23.03333492192619],[113.35833503979643,23.03333491840756]]]}"
00000000000000000d7e,9447,8041,776.36254883,8042,776.362548828,6.94444444372E-5,0.0333333333316,776.362548828,0.32250745430845695,0.008497628255515277,0.08091003453849574,0.28936170212765955,0.0,0.0,0.33617021276595743,0.37446808510638296,0.0,0.1507465312297715,0.07187563872722601,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3083351024985,22.966666828663588],[113.3083351024985,22.975000898606382],[113.30000103352084,22.97500095642764],[113.30000103352084,22.9666668580454],[113.3083351024985,22.966666828663588]]]}"
00000000000000000d80,9085,8064,427.80084229,8065,427.800842285,6.94444444372E-5,0.0333333333316,427.800842285,0.12710779773488098,0.014579796194113415,0.16168674698796667,0.0,0.0,0.0,0.0,1.0,0.0,0.10319641121601421,0.05235116694923337,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.49166662968847,22.975000956382544],[113.49166662968847,22.96666686778485],[113.50000062641246,22.966666878347787],[113.50000062641246,22.975000934834352],[113.49166662968847,22.975000956382544]]]}"
00000000000000000daf,9306,8720,440.03103638,8721,440.031036377,6.94444444372E-5,0.0333333333316,440.031036377,0.14622769111183123,0.01351692422511752,0.07311475409836667,1.0,0.0,0.0,0.0,0.0,0.0,0.059771482689157614,0.037483707819521865,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.5500006102174,22.79999902667418],[113.5500006102174,22.791664969064012],[113.5583346021186,22.791664979305995],[113.5583346021186,22.799999088601343],[113.5500006102174,22.79999902667418]]]}"
00000000000000000e1c,9661,5766,500.95141602,5767,500.951416016,6.94444444372E-5,0.0333333333316,500.951416016,0.35255683566967294,0.004886664208810421,0.06923512747876667,1.0,0.0,0.0,0.0,0.0,0.0,0.13348520568886243,0.060456612454833754,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.28333294857097,23.275000296315298],[113.29166704261482,23.275000300859833],[113.29166704261482,23.283334335825888],[113.28333294857097,23.28333435854407],[113.28333294857097,23.275000296315298]]]}"
00000000000000000e1e,9653,5826,657.30163574,5827,657.301635742,6.94444444372E-5,0.0333333333316,657.301635742,0.08856855546036327,0.002965082183831261,0.037575757575766665,1.0,0.0,0.0,0.0,0.0,0.0,0.10144749315956005,0.02291694505017243,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.78333195957126,23.2833343630133],[113.78333195957126,23.27500033790609],[113.7916660439581,23.275000321533067],[113.7916660439581,23.283334395087454],[113.78333195957126,23.2833343630133]]]}"
00000000000000000e21,9529,6198,1140.97180176,6199,1140.97180176,6.94444444372E-5,0.0333333333316,1140.97180176,0.8579992209933262,0.007451397502530106,0.054727272727266664,1.0,0.0,0.0,0.0,0.0,0.0,0.1130800439749286,0.14640008735008767,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.24166712820357,23.233334447705275],[113.25000118500549,23.233334491510334],[113.25000118500549,23.241668565688663],[113.24166712820357,23.2416685484645],[113.24166712820357,23.233334447705275]]]}"
00000000000000000e31,9651,6800,943.63165283,6801,943.631652832,6.94444444372E-5,0.0333333333316,943.631652832,0.06148103411895293,0.0011056194078099997,0.019142857142866666,1.0,0.0,0.0,0.0,0.0,0.0,0.03819921376083728,0.021067204533593915,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.39166679957177,23.175000527632584],[113.39166679957177,23.18333456664322],[113.3833327049173,23.183334615116273],[113.38333270491728,23.175000546656896],[113.39166679957177,23.175000527632584]]]}"
00000000000000000e47,9549,7979,1031.40368652,7980,1031.40368652,6.94444444372E-5,0.0333333333316,1031.40368652,0.0502196508565893,0.007975841997002775,0.03074074074073333,0.4320388349514563,0.0,0.0,0.0,0.5679611650485437,0.0,0.11744072849527401,0.032681603213078544,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.35833503979643,22.99166462170806],[113.35833503979643,22.98333501264036],[113.36666464404688,22.98333502044814],[113.36666464404688,22.99166460040543],[113.35833503979643,22.99166462170806]]]}"
00000000000000000e51,9632,8430,364.36471558,8431,364.364715576,6.94444444372E-5,0.0333333333316,364.364715576,6.169368482209644E-4,0.007649438689313966,0.16,0.9024390243902439,0.0,0.0,0.09756097560975609,0.0,0.0,0.03191504298959196,0.01383656099739325,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.32499874801528,22.875001132200005],[113.32499874801528,22.8666670927112],[113.33333286645494,22.866667051435016],[113.33333286645494,22.875001147246117],[113.32499874801528,22.875001132200005]]]}"
00000000000000000f20,278,3386,516.34863281,3387,516.348632813,6.94444444372E-5,0.0333333333316,516.348632813,0.5453107478364454,0.03331479570697745,0.12903703703703334,0.0,0.0,0.0,0.42718446601941745,0.5728155339805825,0.0,0.1328928901238961,0.05849153011183689,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.166664990547,23.450002221833916],[113.17499911155164,23.450002186082344],[113.17499911155164,23.458331793079783],[113.166664990547,23.458331767649273],[113.166664990547,23.450002221833916]]]}"
00000000000000000f2b,213,3635,475.87582397,3636,475.875823975,6.94444444372E-5,0.0333333333316,475.875823975,0.08595474640690258,0.021609035608896286,0.1971875,1.0,0.0,0.0,0.0,0.0,0.0,0.09943572038119905,0.012300444629382106,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.26666481657118,23.43333410189268],[113.27499893362773,23.43333406936195],[113.27499893362771,23.441668145926876],[113.26666481657118,23.44166811946467],[113.26666481657118,23.43333410189268]]]}"
00000000000000000f7a,264,5275,326.23077393,5276,326.230773926,6.94444444372E-5,0.0333333333316,326.230773926,0.03334094125912988,0.004227457567942494,0.06154957237884259,0.4292682926829268,0.0,0.0,0.5707317073170732,0.0,0.0,0.07629678773358455,0.022311917513325764,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.28333294857097,23.31666615981457],[113.29166704261482,23.31666619950292],[113.29166704261482,23.325000231693288],[113.28333294857097,23.325000219155154],[113.28333294857097,23.31666615981457]]]}"
00000000000000000f90,156,5651,716.32299805,5652,716.322998047,6.94444444372E-5,0.0333333333316,716.322998047,0.26700798426282285,0.01117230253139582,0.17016131592553024,0.8689320388349515,0.0,0.0,0.0,0.13106796116504854,0.0,0.12980162168698137,0.12119787363046909,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.82499776998661,23.29166846029326],[113.83333181558959,23.291668428569317],[113.83333181558959,23.299998089800038],[113.82499776998661,23.299998073650166],[113.82499776998661,23.29166846029326]]]}"
00000000000000000f96,235,5829,808.97540283,5830,808.975402832,6.94444444372E-5,0.0333333333316,808.975402832,0.059117198495600556,0.004743821855616614,0.050691987624017144,1.0,0.0,0.0,0.0,0.0,0.0,0.16850202396965985,0.06676384018566578,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.808334173825,23.27500032775263],[113.81666821827989,23.275000350229256],[113.81666821827989,23.28333439757458],[113.808334173825,23.2833344124222],[113.808334173825,23.27500032775263]]]}"
00000000000000000f97,163,5833,291.44589233,5834,291.445892334,6.94444444372E-5,0.0333333333316,291.445892334,0.09182321089135281,0.010565462499627481,0.041739130434766666,1.0,0.0,0.0,0.0,0.0,0.0,0.06610822520670492,0.048288266150015614,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.84166590634817,23.27500034071716],[113.84999995097277,23.275000319511467],[113.84999995097277,23.28333438670059],[113.84166590634818,23.283334360606542],[113.84166590634817,23.27500034071716]]]}"
00000000000000000fb9,346,6374,1252.17041016,6375,1252.17041016,6.94444444372E-5,0.0333333333316,1252.17041016,0.7339389708116453,0.005427631660826817,0.07149627263046666,0.0,0.0,0.0,0.0,1.0,0.0,0.19910626496571432,0.15564056206991095,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.26666481657118,23.21666633465337],[113.27499893362771,23.216666314532027],[113.27499893362771,23.225000437360944],[113.26666481657118,23.225000399055194],[113.26666481657118,23.21666633465337]]]}"
00000000000000000fdf,274,6953,4723.62646484,6954,4723.62646484,6.94444444372E-5,0.0333333333316,4723.62646484,0.6415516912397471,0.00349621416398715,0.11655745842639999,0.0,0.0,0.0,0.0,1.0,0.0,0.19738538356985533,0.528497855675009,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.24166712820357,23.15833238117287],[113.25000118500549,23.158332408382982],[113.25000118500549,23.16666644903089],[113.24166712820357,23.166666448605618],[113.24166712820357,23.15833238117287]]]}"
00000000000000000fe9,493,7119,6142.08203125,7120,6142.08203125,6.94444444372E-5,0.0333333333316,6142.08203125,0.38477751274635774,0.007805629923948539,0.14445002791736666,0.0,0.0,0.0,0.0,1.0,0.0,0.13434039202003634,0.4213317376380314,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.30000103352084,23.14166870848826],[113.30833510249852,23.141668771674663],[113.3083351024985,23.149998378451183],[113.30000103352084,23.149998343014495],[113.30000103352084,23.14166870848826]]]}"
00000000000000000fea,319,7133,1209.98278809,7134,1209.98278809,6.94444444372E-5,0.0333333333316,1209.98278809,0.2025808873675521,0.017373252571018672,0.16397350993376666,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.07771975053248013,0.04844297695231859,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.41666451947052,23.141668747326698],[113.42499862819479,23.141668753434086],[113.42499862819479,23.14999829759498],[113.41666451947052,23.149998321467404],[113.41666451947052,23.141668747326698]]]}"
00000000000000000ff9,428,7454,991.93304443,7455,991.933044434,6.94444444372E-5,0.0333333333316,991.933044434,0.4775218675258589,0.004751789065794501,0.0881500282008,0.0,0.0,0.0,0.5533980582524272,0.4466019417475729,0.0,0.17461446518155707,0.1383376358017612,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.41666451947052,23.099998468639985],[113.42499862819479,23.09999845505551],[113.42499862819479,23.108332474941374],[113.41666451947052,23.108332518822106],[113.41666451947052,23.099998468639985]]]}"
00000000000000001019,192,8055,806.63470459,8056,806.63470459,6.94444444372E-5,0.0333333333316,806.63470459,0.24088186156061206,0.00524596388652878,0.036885845439878676,1.0,0.0,0.0,0.0,0.0,0.0,0.06256483654018415,0.08334890482652203,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.41666451947052,22.966666836506096],[113.42499862819479,22.966666882903425],[113.42499862819479,22.97500088058344],[113.41666451947052,22.97500095034441],[113.41666451947052,22.966666836506096]]]}"
00000000000000001022,390,8214,245.73361206,8215,245.733612061,6.94444444372E-5,0.0333333333316,245.733612061,0.03549317158596449,0.0014375308086730556,0.0308695652174,1.0,0.0,0.0,0.0,0.0,0.0,0.05742324190823106,0.014913530104822976,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.44166669281229,22.9250010461937],[113.45000073852206,22.925000985268415],[113.45000073852206,22.93333512218696],[113.44166669281229,22.93333504343933],[113.44166669281229,22.9250010461937]]]}"
00000000000000001024,460,8261,513.86065674,8262,513.860656738,6.94444444372E-5,0.0333333333316,513.860656738,0.0820667607524601,0.00276511000793666,0.02,0.5872340425531914,0.0,0.0,0.07659574468085106,0.3361702127659575,0.0,0.05882786311724968,0.025826677944580802,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.28333294857097,22.9083329163001],[113.29166704261482,22.908332858837184],[113.29166704261482,22.916666968179396],[113.28333294857097,22.916666968383918],[113.28333294857097,22.9083329163001]]]}"
000000000000000010af,989,1611,14.24830914,1612,14.2483091354,6.94444444372E-5,0.0333333333316,14.2483091354,4.0166243583804844E-4,2.1686714035602176E-4,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0014369830092043393,2.979594254330891E-4,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.750000195203,23.624999648975507],[113.750000195203,23.633333645440622],[113.74166608485466,23.633333715794215],[113.74166608485466,23.624999598955455],[113.750000195203,23.624999648975507]]]}"
00000000000000001105,923,3152,256.74081421,3153,256.740814209,6.94444444372E-5,0.0333333333316,256.740814209,0.09972510665585319,0.009087652388843263,0.09117647058823333,0.6313559322033898,0.0,0.0,0.17796610169491525,0.1906779661016949,0.0,0.09876629798329863,0.02257456141217826,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.20833535783622,23.466665899173357],[113.21666490468645,23.466665847815158],[113.21666490468645,23.474999962064242],[113.20833535783622,23.474999953007096],[113.20833535783622,23.466665899173357]]]}"
00000000000000001110,917,3423,181.18986511,3424,181.189865112,6.94444444372E-5,0.0333333333316,181.189865112,0.007829887472256889,0.006069430312278476,0.0975,1.0,0.0,0.0,0.0,0.0,0.0,0.01327632124220496,0.006497748319385321,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.47499847212941,23.450002229710858],[113.48333251753392,23.450002179308253],[113.48333251753392,23.458331799789185],[113.4749984721294,23.458331795026464],[113.47499847212941,23.450002229710858]]]}"
00000000000000001117,515,3662,106.14104462,3663,106.141044617,6.94444444372E-5,0.0333333333316,106.141044617,0.002890871140986343,0.0020341496020220263,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.021151688813502455,0.019043681811466866,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.49166662968847,23.433334091483772],[113.50000062641246,23.433334050406238],[113.50000062641246,23.44166812073811],[113.49166662968847,23.441668107216273],[113.49166662968847,23.433334091483772]]]}"
0000000000000000111c,551,3741,754.47515869,3742,754.475158691,6.94444444372E-5,0.0333333333316,754.475158691,0.039481986308695115,0.04635461844317361,0.12784322033898304,0.7669491525423727,0.0,0.0,0.0,0.2330508474576271,0.0,0.055089023468466995,0.01512589581726134,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.17499911155164,23.433334095181888],[113.166664990547,23.433334081721004],[113.166664990547,23.42500002314326],[113.17499911155164,23.425000061243036],[113.17499911155164,23.433334095181888]]]}"
0000000000000000113a,827,4220,964.89703369,4221,964.897033691,6.94444444372E-5,0.0333333333316,964.897033691,0.14552876895839867,0.009485812793018557,0.05132075471696667,0.0,0.0,0.0,0.0,1.0,0.0,0.0682146327446634,0.03443754946275651,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.166664990547,23.39166824146857],[113.17499911155164,23.391668207024914],[113.17499911155164,23.399997840641912],[113.166664990547,23.39999781405254],[113.166664990547,23.39166824146857]]]}"
0000000000000000114e,993,4485,167.42959595,4486,167.429595947,6.94444444372E-5,0.0333333333316,167.429595947,0.04318034415923192,0.0034828647322066053,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.032093787730302054,0.018607555401629873,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.35833503979643,23.375000097686474],[113.36666464404688,23.375000122622318],[113.36666464404688,23.383334169881863],[113.35833503979643,23.3833341731725],[113.35833503979643,23.375000097686474]]]}"
0000000000000000117a,533,5252,208.38912964,5253,208.389129639,6.94444444372E-5,0.0333333333316,208.389129639,3.250755230958748E-4,1.8557892384737012E-4,0.006666666666666667,0.42718446601941745,0.0,0.0,0.10679611650485436,0.4660194174757281,0.0,0.025914762457787146,0.010582362471719127,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.09166739153781,23.32500020774064],[113.09166739153781,23.31666616756274],[113.10000144418824,23.316666176353838],[113.10000144418824,23.32500019303788],[113.09166739153781,23.32500020774064]]]}"
000000000000000011e0,920,6949,2262.38842773,6950,2262.38842773,6.94444444372E-5,0.0333333333316,2262.38842773,0.30785819273431264,0.002851625497724081,0.0928335832084,0.0,0.0,0.0,0.0,1.0,0.0,0.1321463608934822,0.2199000714795739,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.21666490468645,23.158332442727517],[113.21666490468645,23.166666504005764],[113.20833535783622,23.166666492925568],[113.20833535783622,23.158332405697468],[113.21666490468645,23.158332442727517]]]}"
000000000000000011e1,740,6960,5044.56542969,6961,5044.56542969,6.94444444372E-5,0.0333333333316,5044.56542969,0.26048692268629403,0.0040406126936731795,0.09694017094016666,0.5388349514563107,0.0,0.0,0.0,0.46116504854368934,0.0,0.08133323887242894,0.2360139366514971,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.30000103352084,23.158332450921463],[113.3083351024985,23.158332372911804],[113.3083351024985,23.16666647840331],[113.30000103352084,23.166666498790782],[113.30000103352084,23.158332450921463]]]}"
